page_type,location_country,referrer_host,ua_os,hour,total_orders_placed,total_checkouts,total_carts,total_sessions,total_pageviews,total_conversion,total_bounce_rate,ua_form_factor,referrer_source,referrer_name
Homepage,Cape Verde,www.instagram.com,iOS,2020-06-27 15:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Homepage,Bosnia and Herzegovina,jones-shelton.com,Mac OS X,2021-01-13 12:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,
Collection,Cape Verde,facebook.com,Linux,2020-07-16 21:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Facebook
Product,Dominica,l.instagram.com,Linux,2020-05-15 15:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Instagram
Homepage,Bosnia and Herzegovina,Unknown,Mac OS X,2020-03-20 17:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Cape Verde,campbell.org,iOS,2020-06-14 23:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,
Homepage,Bangladesh,Unknown,iOS,2021-08-29 23:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Product,Cape Verde,mclean.net,Windows,2020-04-19 18:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,
Collection,Dominica,Unknown,Mac OS X,2021-09-21 21:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Cape Verde,Unknown,Linux,2020-06-10 22:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Cape Verde,myers.com,Linux,2021-01-22 19:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,
Homepage,Dominica,Unknown,iOS,2020-12-16 11:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Dominica,Unknown,iOS,2020-07-20 19:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Product,Indonesia,mclean.net,Linux,2020-05-15 13:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,
Homepage,Dominica,Unknown,Windows,2020-08-02 17:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Bosnia and Herzegovina,Unknown,iOS,2019-08-24 09:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Product,Botswana,jones-shelton.com,Android,2021-03-27 01:00:00,3,5,8,10,20,0.3,0.0,Mobile,Unknown,
Product,Bosnia and Herzegovina,Unknown,Windows,2020-07-23 07:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Bosnia and Herzegovina,Unknown,Windows,2020-04-19 06:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Dominica,Unknown,iOS,2019-08-28 20:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Checkout - Contact Information,Cape Verde,jones-shelton.com,Android,2019-08-10 13:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,
Homepage,Bosnia and Herzegovina,Unknown,iOS,2020-05-18 20:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Dominica,Unknown,Android,2020-07-11 08:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Dominica,l.instagram.com,Android,2019-08-15 00:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Homepage,Dominica,Unknown,Mac OS X,2020-08-09 20:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Cape Verde,Unknown,Android,2020-11-26 20:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Product,Dominica,www.google.com,iOS,2019-10-22 06:00:00,0,0,0,1,1,0.0,1.0,Mobile,Search,Google
Checkout,French Southern Territories,l.instagram.com,iOS,2020-02-22 16:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Homepage,Cape Verde,Unknown,Tizen,2020-03-15 20:00:00,0,0,0,1,1,0.0,1.0,Other,,
Product,Vanuatu,jacobson.biz,iOS,2021-11-10 00:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,
Homepage,Cape Verde,jones-shelton.com,iOS,2021-03-26 10:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,
Homepage,Anguilla,l.instagram.com,Android,2020-06-22 22:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Product,Gabon,www.instagram.com,Linux,2021-09-27 06:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Instagram
Collection,Bosnia and Herzegovina,rivera.com,Android,2021-09-15 06:00:00,1,1,1,2,5,0.5,0.0,Mobile,Unknown,
Homepage,Gabon,Unknown,iOS,2019-08-09 09:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Bosnia and Herzegovina,www.google.com,Chrome OS,2021-02-16 19:00:00,1,1,2,3,3,0.3333333333333333,1.0,Mobile,Search,Google
Product,Bosnia and Herzegovina,Unknown,Android,2019-08-03 03:00:00,3,5,6,9,13,0.3333333333333333,0.5555555555555556,Mobile,,
Product,Cape Verde,Unknown,iOS,2020-02-28 17:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Bosnia and Herzegovina,Unknown,Android,2021-07-27 11:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Sweden,Unknown,Windows,2019-08-08 10:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Dominica,facebook.com,Android,2020-06-09 05:00:00,2,3,4,6,9,0.3333333333333333,0.5,Mobile,Social,Facebook
Homepage,Dominica,facebook.com,Android,2021-09-06 00:00:00,2,3,3,5,11,0.4,0.0,Mobile,Social,Facebook
Homepage,Bosnia and Herzegovina,Unknown,Android,2021-09-17 06:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Product,Dominica,Unknown,Mac OS X,2020-12-15 14:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Dominica,Unknown,Android,2019-12-12 05:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Product,Bosnia and Herzegovina,Unknown,iOS,2020-10-02 08:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Product,Bosnia and Herzegovina,jones-shelton.com,Android,2020-04-12 09:00:00,5,7,11,17,31,0.29411764705882354,0.17647058823529416,Mobile,Unknown,
Homepage,Bosnia and Herzegovina,Unknown,Android,2020-08-02 03:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Saint Helena,m.instagram.com,Android,2020-10-22 22:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Homepage,Bosnia and Herzegovina,Unknown,iOS,2020-12-17 14:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Serbia,www.instagram.com,iOS,2020-08-14 22:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Homepage,Dominica,Unknown,iOS,2021-06-24 09:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Cape Verde,Unknown,Linux,2019-08-01 15:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Bosnia and Herzegovina,Unknown,Linux,2019-08-13 20:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Bosnia and Herzegovina,jones-shelton.com,Android,2021-09-01 08:00:00,2,4,6,9,10,0.2222222222222222,0.8888888888888888,Mobile,Unknown,
Homepage,Bosnia and Herzegovina,Unknown,Android,2021-05-04 17:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Bosnia and Herzegovina,Unknown,Android,2021-11-07 09:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Bahamas,jones-shelton.com,iOS,2020-08-07 22:00:00,1,2,3,4,5,0.25,0.75,Mobile,Unknown,
Homepage,Cape Verde,m.instagram.com,Mac OS X,2021-08-07 10:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Instagram
Homepage,Cape Verde,jones-shelton.com,Mac OS X,2019-08-07 20:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,
Homepage,Dominica,Unknown,Linux,2020-04-14 07:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Product,Bosnia and Herzegovina,green.com,Linux,2020-05-11 06:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,
Product,Gabon,Unknown,iOS,2020-08-27 20:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Bosnia and Herzegovina,www.google.com,Android,2019-08-02 10:00:00,1,2,3,4,4,0.25,1.0,Mobile,Search,Google
Homepage,Bosnia and Herzegovina,Unknown,Windows,2020-01-19 06:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Checkout - Contact Information,Gabon,harrell.com,Linux,2021-02-01 21:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,
Checkout,Dominica,Unknown,iOS,2020-07-09 13:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Bosnia and Herzegovina,jones-shelton.com,Linux,2020-11-18 20:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,
Product,Bosnia and Herzegovina,Unknown,Windows,2020-04-21 06:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Dominica,Unknown,iOS,2021-03-13 16:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Gabon,Unknown,Android,2019-08-02 22:00:00,1,1,1,2,6,0.5,0.0,Mobile,,
Homepage,Cape Verde,Unknown,Mac OS X,2021-02-06 03:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Product,Dominica,Unknown,Android,2021-10-21 06:00:00,2,3,5,6,13,0.3333333333333333,0.0,Mobile,,
Product,Bosnia and Herzegovina,facebook.com,Linux,2020-05-12 18:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Facebook
Product,Iran,Unknown,Android,2020-12-15 01:00:00,3,6,7,10,16,0.3,0.4,Mobile,,
Product,Bosnia and Herzegovina,m.instagram.com,iOS,2019-09-02 03:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Homepage,Dominica,facebook.com,Linux,2021-05-23 01:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Facebook
Product,Bosnia and Herzegovina,Unknown,Android,2019-09-22 14:00:00,3,4,6,10,12,0.3,0.8,Mobile,,
Homepage,Dominica,jones-shelton.com,Windows,2019-08-14 08:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,
Homepage,Lesotho,Unknown,Linux,2020-06-14 07:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Bosnia and Herzegovina,Unknown,Android,2021-02-15 11:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Dominica,myers.com,Windows,2019-07-23 03:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,
Homepage,Dominica,Unknown,Android,2019-08-16 20:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Collection,Dominica,Unknown,Other,2021-11-15 08:00:00,0,0,0,1,1,0.0,1.0,Other,,
Homepage,Bosnia and Herzegovina,mclean.net,Windows,2020-09-07 14:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,
Homepage,Cape Verde,Unknown,Android,2020-07-21 16:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Product,Botswana,Unknown,Windows,2020-03-23 16:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Anguilla,Unknown,Windows,2020-07-16 17:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Gabon,www.google.com,Windows,2020-05-09 17:00:00,0,0,0,1,1,0.0,1.0,Desktop,Search,Google
Homepage,Bosnia and Herzegovina,Unknown,Android,2020-05-09 02:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Bosnia and Herzegovina,www.google.com,Linux,2021-08-28 08:00:00,0,0,0,1,1,0.0,1.0,Desktop,Search,Google
Homepage,Gabon,Unknown,Android,2019-08-12 04:00:00,1,1,2,4,6,0.25,0.5,Mobile,,
Product,Martinique,Unknown,Mac OS X,2020-08-31 19:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Product,Slovakia (Slovak Republic),Unknown,iOS,2019-08-06 12:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Bosnia and Herzegovina,Unknown,Other,2019-08-13 05:00:00,2,4,6,9,9,0.2222222222222222,1.0,Other,,
Homepage,China,m.instagram.com,Linux,2020-11-25 02:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Instagram
Homepage,South Georgia and the South Sandwich Islands,Unknown,iOS,2021-09-03 01:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Cape Verde,mclean.net,Android,2021-01-14 12:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,
Homepage,Cape Verde,Unknown,Android,2020-08-23 20:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Collection,Dominica,jones-shelton.com,iOS,2021-02-06 17:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,
Homepage,Bosnia and Herzegovina,Unknown,iOS,2020-09-16 13:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Collection,Bosnia and Herzegovina,Unknown,Windows,2020-11-19 08:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Cape Verde,Unknown,iOS,2020-07-26 06:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Product,Dominica,mclean.net,Windows,2020-05-23 05:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,
Homepage,Cape Verde,mclean.net,Linux,2020-10-25 22:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,
Product,Botswana,Unknown,Android,2021-01-14 05:00:00,1,1,1,2,4,0.5,0.0,Mobile,,
Product,Dominica,Unknown,iOS,2020-06-25 17:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Collection,Dominica,Unknown,Other,2019-08-04 03:00:00,0,0,0,1,1,0.0,1.0,Other,,
Homepage,Dominica,www.google.com,iOS,2020-07-07 02:00:00,0,0,0,1,1,0.0,1.0,Mobile,Search,Google
Homepage,Cape Verde,Unknown,Android,2020-12-11 04:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Checkout,Dominica,mclean.net,iOS,2019-08-19 00:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,
Homepage,Bosnia and Herzegovina,mclean.net,Linux,2021-09-14 08:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,
Product,Cape Verde,Unknown,Android,2019-08-01 15:00:00,2,4,6,8,10,0.25,0.75,Mobile,,
Homepage,Bahamas,l.facebook.com,Windows,2020-08-15 10:00:00,2,4,4,5,6,0.4,0.8,Desktop,Social,Facebook
Homepage,Bosnia and Herzegovina,campbell.org,Android,2020-04-12 20:00:00,1,1,2,4,7,0.25,0.25,Mobile,Unknown,
Homepage,Dominica,jones-shelton.com,Linux,2020-09-28 12:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,
Homepage,Indonesia,Unknown,Android,2020-08-03 12:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Product,Cape Verde,jacobson.biz,Android,2019-09-14 20:00:00,5,8,12,17,29,0.29411764705882354,0.2941176470588235,Mobile,Direct,
Homepage,Cape Verde,jones-shelton.com,Android,2021-09-13 18:00:00,1,2,2,4,5,0.25,0.75,Mobile,Unknown,
Product,Saint Helena,Unknown,iOS,2021-06-22 22:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Dominica,Unknown,iOS,2020-01-08 05:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Dominica,Unknown,Android,2021-10-24 17:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Bangladesh,Unknown,Linux,2019-08-04 10:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Bosnia and Herzegovina,Unknown,Android,2020-03-18 07:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Bosnia and Herzegovina,Unknown,Linux,2020-09-13 04:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Cart,Bosnia and Herzegovina,Unknown,Mac OS X,2021-03-17 01:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Product,Angola,Unknown,iOS,2021-04-22 22:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Bosnia and Herzegovina,Unknown,iOS,2020-03-30 20:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Product,Cape Verde,Unknown,iOS,2020-11-15 19:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Cape Verde,Unknown,Android,2020-12-17 08:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Bosnia and Herzegovina,Unknown,Linux,2021-11-29 09:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Product,Dominica,Unknown,iOS,2020-04-06 01:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Bosnia and Herzegovina,Unknown,Android,2019-08-16 04:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Bosnia and Herzegovina,mclean.net,Linux,2019-08-21 16:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,
Cart,Dominica,mclean.net,Android,2019-08-06 02:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,
Homepage,Cape Verde,Unknown,Android,2019-07-29 14:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Product,Bosnia and Herzegovina,Unknown,Mac OS X,2019-08-28 19:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Product,Dominica,Unknown,Android,2021-02-12 12:00:00,2,3,3,4,6,0.5,0.5,Mobile,,
Product,Bosnia and Herzegovina,l.instagram.com,Android,2020-08-24 16:00:00,2,4,4,6,11,0.3333333333333333,0.16666666666666663,Mobile,Social,Instagram
Homepage,Cyprus,Unknown,Windows,2019-07-25 17:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Maldives,Unknown,Mac OS X,2019-08-04 14:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Product,Dominica,lm.instagram.com,Windows,2019-10-01 12:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Instagram
Homepage,Dominica,Unknown,Linux,2019-08-04 21:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Product,Cape Verde,m.instagram.com,Windows,2020-08-31 03:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Instagram
Homepage,Gabon,Unknown,Windows,2020-11-03 23:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Bosnia and Herzegovina,myers.com,Android,2020-03-26 11:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,
Homepage,Falkland Islands (Malvinas),Unknown,Android,2020-08-04 22:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Cart,Cape Verde,Unknown,Linux,2020-07-26 07:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Bosnia and Herzegovina,l.instagram.com,Windows,2020-06-27 10:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Instagram
Checkout,Dominica,Unknown,Mac OS X,2021-01-15 21:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Product,South Georgia and the South Sandwich Islands,Unknown,Windows,2019-08-09 05:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Dominica,mclean.net,iOS,2020-12-10 04:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,
Homepage,Dominica,Unknown,iOS,2019-08-09 08:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Bosnia and Herzegovina,Unknown,iOS,2021-01-19 08:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Gabon,mclean.net,iOS,2021-08-16 22:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,
Homepage,Bosnia and Herzegovina,l.instagram.com,Android,2021-04-20 01:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Product,Gabon,Unknown,Android,2020-11-27 17:00:00,4,4,4,5,5,0.8,1.0,Mobile,,
Homepage,Bosnia and Herzegovina,Unknown,Android,2020-12-03 13:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Dominica,Unknown,iOS,2020-05-16 08:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Gabon,Unknown,iOS,2019-11-04 19:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Bosnia and Herzegovina,Unknown,iOS,2021-04-13 20:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Estonia,mclean.net,iOS,2019-08-02 03:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,
Search,Dominica,Unknown,iOS,2019-08-15 14:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Bosnia and Herzegovina,Unknown,Android,2020-02-28 21:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Cape Verde,jones-shelton.com,Other,2021-09-22 17:00:00,3,5,6,7,9,0.42857142857142855,0.7142857142857143,Other,Unknown,
Homepage,Dominica,Unknown,Linux,2019-10-24 19:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Product,Dominica,Unknown,Android,2020-08-31 18:00:00,2,3,3,5,11,0.4,0.0,Mobile,,
Homepage,Cape Verde,Unknown,Android,2020-06-01 00:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Bosnia and Herzegovina,myers.com,Android,2021-09-11 20:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,
Homepage,Dominica,jones-shelton.com,iOS,2019-11-14 13:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,
Homepage,Tonga,mclean.net,Android,2019-07-31 22:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,
Product,Bosnia and Herzegovina,mclean.net,Mac OS X,2020-12-28 18:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,
Homepage,Iran,www.google.com,Windows,2020-09-20 01:00:00,0,0,0,1,1,0.0,1.0,Desktop,Search,Google
Homepage,Bosnia and Herzegovina,myers.com,Android,2020-10-01 00:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,
Homepage,Lesotho,jones-shelton.com,iOS,2021-08-14 08:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,
Homepage,Anguilla,mclean.net,iOS,2020-07-22 10:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,
Homepage,Bosnia and Herzegovina,Unknown,Windows,2019-08-06 07:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Bosnia and Herzegovina,Unknown,Linux,2019-08-16 12:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Product,Dominica,Unknown,Mac OS X,2021-11-08 06:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Dominica,myers.com,Android,2020-09-18 03:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,
Collection,Cape Verde,mclean.net,Android,2021-06-13 20:00:00,0,0,0,1,1,0.0,1.0,Mobile,Direct,
Homepage,Bermuda,Unknown,Android,2019-08-05 22:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Saint Helena,Unknown,Linux,2021-06-25 17:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Cape Verde,Unknown,Linux,2020-08-04 02:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Cape Verde,Unknown,iOS,2020-11-11 23:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Product,Cape Verde,facebook.com,iOS,2020-09-24 03:00:00,1,1,2,4,8,0.25,0.0,Mobile,Social,Facebook
Homepage,Dominica,jones-shelton.com,Android,2020-03-08 03:00:00,1,1,2,4,6,0.25,0.5,Mobile,Unknown,
Collection,Bosnia and Herzegovina,m.instagram.com,iOS,2020-06-02 13:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Homepage,Dominica,myers.com,iOS,2020-07-04 10:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,
Homepage,Indonesia,Unknown,Windows,2019-08-09 20:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Bosnia and Herzegovina,Unknown,Mac OS X,2021-10-29 15:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Angola,Unknown,iOS,2020-12-26 10:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Gabon,Unknown,Other,2019-08-09 13:00:00,3,4,6,7,10,0.42857142857142855,0.5714285714285714,Other,,
Product,Bosnia and Herzegovina,Unknown,Mac OS X,2021-04-26 05:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Dominica,facebook.com,iOS,2019-08-17 03:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Facebook
Product,Dominica,www.google.com,iOS,2019-10-10 10:00:00,0,0,0,1,1,0.0,1.0,Mobile,Search,Google
Homepage,Indonesia,l.instagram.com,iOS,2021-10-13 09:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Product,Bosnia and Herzegovina,l.instagram.com,Windows,2020-01-26 11:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Instagram
Collection,Gabon,green.com,Android,2019-11-08 23:00:00,1,1,1,2,6,0.5,0.0,Mobile,Unknown,
Homepage,Bosnia and Herzegovina,Unknown,Android,2021-04-11 01:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Bosnia and Herzegovina,Unknown,iOS,2020-12-21 18:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Checkout,Cape Verde,myers.com,iOS,2021-11-12 11:00:00,0,0,0,1,1,0.0,1.0,Mobile,Unknown,
Homepage,Bosnia and Herzegovina,Unknown,iOS,2021-10-01 21:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Product,Cape Verde,campbell.org,Android,2021-12-13 14:00:00,3,5,8,11,19,0.2727272727272727,0.2727272727272727,Mobile,Unknown,
Homepage,Cape Verde,Unknown,iOS,2019-08-03 03:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Falkland Islands (Malvinas),jones-shelton.com,Mac OS X,2021-10-12 15:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,
Homepage,Bosnia and Herzegovina,mclean.net,Windows,2019-07-30 23:00:00,0,0,0,1,1,0.0,1.0,Desktop,Direct,
Homepage,Dominica,Unknown,Mac OS X,2021-02-12 10:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Bosnia and Herzegovina,jones-shelton.com,Android,2019-07-29 22:00:00,2,3,5,8,12,0.25,0.5,Mobile,Unknown,
Homepage,Bosnia and Herzegovina,jones-shelton.com,Linux,2019-08-10 16:00:00,0,0,0,1,1,0.0,1.0,Desktop,Unknown,
Homepage,Bosnia and Herzegovina,Unknown,Windows,2020-10-02 02:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Bosnia and Herzegovina,Unknown,Android,2020-08-30 20:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Cape Verde,Unknown,Windows,2021-02-20 09:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Product,Trinidad and Tobago,Unknown,Linux,2019-08-20 18:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Homepage,Gabon,facebook.com,Linux,2020-08-25 22:00:00,0,0,0,1,1,0.0,1.0,Desktop,Social,Facebook
Homepage,Cape Verde,Unknown,iOS,2021-01-13 19:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Dominica,Unknown,Windows,2020-09-18 11:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
Collection,Vanuatu,Unknown,Android,2021-08-10 08:00:00,0,0,0,1,1,0.0,1.0,Mobile,,
Homepage,Bosnia and Herzegovina,l.instagram.com,iOS,2020-07-14 18:00:00,0,0,0,1,1,0.0,1.0,Mobile,Social,Instagram
Homepage,Dominica,www.google.com,iOS,2021-10-14 03:00:00,0,0,0,1,1,0.0,1.0,Mobile,Search,Google
Checkout,Gabon,Unknown,Linux,2019-10-20 22:00:00,0,0,0,1,1,0.0,1.0,Desktop,,
